Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
2008,CA-2018-165386,03/08/2018,04/08/2018,First Class,CM-12190,Charlotte Melton,0,United States,Chicago,Illinois,60623.0,0,FUR-BO-10003034,0,4,1186,183.372
194,CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,Mark Packer,2,United States,New York City,New York,10035.0,1,OFF-AR-10003514,1,2,28,19.9
5612,CA-2018-121027,18/08/2018,22/08/2018,Standard Class,HW-14935,Helen Wasserman,1,United States,Seattle,Washington,98105.0,3,TEC-AC-10002049,2,0,1275,843.9
2902,CA-2018-124898,11/09/2018,15/09/2018,Standard Class,DB-12910,Daniel Byrd,2,United States,Columbus,Georgia,31907.0,2,OFF-PA-10003656,1,12,1721,184.66
579,CA-2018-118640,20/07/2018,26/07/2018,Standard Class,CS-11950,Carlos Soltero,0,United States,Chicago,Illinois,60610.0,0,OFF-ST-10002974,1,14,1571,69.712
6220,CA-2017-160220,20/10/2017,26/10/2017,Standard Class,JS-16030,Joy Smith,0,United States,Trenton,Michigan,48183.0,0,TEC-PH-10001557,2,13,1313,191.98
5526,CA-2018-154501,30/04/2018,05/05/2018,Standard Class,EA-14035,Erin Ashbrook,1,United States,Los Angeles,California,90008.0,3,OFF-AR-10002804,1,2,626,9.78
772,CA-2018-104220,30/01/2018,05/02/2018,Standard Class,BV-11245,Benjamin Venier,1,United States,Des Moines,Iowa,50315.0,0,TEC-PH-10004614,2,13,40,207.0
8441,CA-2017-158302,08/12/2017,12/12/2017,Second Class,JB-16045,Julia Barnett,2,United States,Columbus,Ohio,43229.0,1,OFF-PA-10002615,1,12,142,10.584
2396,CA-2016-137897,14/11/2016,19/11/2016,Standard Class,PJ-18835,Patrick Jones,1,United States,New York City,New York,10035.0,1,TEC-AC-10001267,2,0,912,59.9
1479,CA-2018-121468,19/11/2018,20/11/2018,First Class,KD-16345,Katherine Ducich,0,United States,Westminster,California,92683.0,3,TEC-PH-10000376,2,13,1482,31.968
1847,US-2018-158512,12/01/2018,17/01/2018,Second Class,DA-13450,Dianna Arnett,2,United States,Washington,District of Columbia,20016.0,1,FUR-FU-10004973,0,9,671,37.68
8926,CA-2017-168032,30/01/2017,03/02/2017,Standard Class,DF-13135,David Flashing,0,United States,Rockford,Illinois,61107.0,0,OFF-BI-10000546,1,3,236,1.728
4275,CA-2016-142692,23/10/2016,28/10/2016,Standard Class,AG-10495,Andrew Gjertsen,1,United States,Seattle,Washington,98105.0,3,OFF-BI-10004140,1,3,259,3.592
3741,CA-2017-133340,09/12/2017,13/12/2017,Standard Class,LH-17155,Logan Haushalter,0,United States,Jackson,Michigan,49201.0,0,OFF-AP-10002311,1,1,821,61.929
4601,CA-2016-146948,16/07/2016,20/07/2016,Standard Class,MG-17890,Michael Granlund,2,United States,Baltimore,Maryland,21215.0,1,OFF-EN-10000483,1,7,1617,137.25
7729,CA-2017-106915,26/11/2017,02/12/2017,Standard Class,GA-14515,George Ashbrook,0,United States,El Paso,Texas,79907.0,0,OFF-AR-10000716,1,2,496,17.856
8661,CA-2018-124765,25/11/2018,30/11/2018,Standard Class,HZ-14950,Henia Zydlo,0,United States,Fort Lauderdale,Florida,33311.0,2,FUR-BO-10003965,0,4,1190,723.92
6677,CA-2016-109337,21/11/2016,23/11/2016,Second Class,DL-13330,Denise Leinenbach,0,United States,Lawrence,Indiana,46226.0,0,OFF-AP-10004052,1,1,867,19.75
6376,CA-2015-107811,29/04/2015,03/05/2015,Standard Class,LA-16780,Laura Armstrong,1,United States,Memphis,Tennessee,38109.0,2,OFF-ST-10000798,1,14,13,99.92
7764,CA-2016-103093,03/02/2016,07/02/2016,Standard Class,FO-14305,Frank Olsen,0,United States,Columbus,Georgia,31907.0,2,OFF-EN-10003286,1,7,1492,74.52
4916,CA-2016-161830,24/09/2016,26/09/2016,Second Class,ME-17725,Max Engle,0,United States,Seattle,Washington,98105.0,3,OFF-BI-10001097,1,3,256,14.952
2074,CA-2018-122504,07/11/2018,12/11/2018,Second Class,DB-13270,Deborah Brumfield,2,United States,Brentwood,California,94513.0,3,TEC-AC-10003289,2,0,152,59.97
4755,CA-2018-126354,03/02/2018,08/02/2018,Standard Class,SC-20380,Shahid Collister,0,United States,Pembroke Pines,Florida,33024.0,2,OFF-BI-10000301,1,3,690,3.882
1897,CA-2018-141789,03/10/2018,06/10/2018,First Class,AC-10450,Amy Cox,0,United States,Minneapolis,Minnesota,55407.0,0,OFF-BI-10001359,1,3,685,1793.98
8377,CA-2018-156272,21/03/2018,27/03/2018,Standard Class,PW-19030,Pauline Webber,1,United States,Pompano Beach,Florida,33068.0,2,OFF-AP-10001242,1,1,34,64.384
8627,CA-2016-164084,07/09/2016,12/09/2016,Standard Class,AG-10525,Andy Gerbode,1,United States,New York City,New York,10011.0,1,OFF-ST-10003638,1,14,1093,70.26
6318,CA-2015-100762,24/11/2015,29/11/2015,Standard Class,NG-18355,Nat Gilpin,1,United States,Jackson,Michigan,49201.0,0,OFF-PA-10004082,1,12,109,15.96
3660,CA-2016-128083,12/03/2016,17/03/2016,Standard Class,EB-13750,Edward Becker,1,United States,Plantation,Florida,33317.0,2,FUR-FU-10001731,0,9,103,6.408
6582,CA-2017-169887,22/10/2017,22/10/2017,Same Day,MS-17530,MaryBeth Skach,0,United States,Seattle,Washington,98105.0,3,FUR-FU-10003095,0,9,990,101.94
2380,CA-2017-118052,06/05/2017,10/05/2017,Standard Class,BE-11455,Brad Eason,2,United States,Lorain,Ohio,44052.0,1,OFF-FA-10004248,1,8,127,7.216
1448,CA-2018-102337,13/06/2018,16/06/2018,First Class,SD-20485,Shirley Daniels,2,United States,Chicago,Illinois,60653.0,0,TEC-PH-10002564,2,13,1222,47.984
343,CA-2015-122336,13/04/2015,17/04/2015,Second Class,JD-15895,Jonathan Doherty,1,United States,Philadelphia,Pennsylvania,19140.0,1,OFF-FA-10002780,1,8,1498,30.992
5128,CA-2015-160766,14/09/2015,14/09/2015,Same Day,DM-13015,Darrin Martin,0,United States,New York City,New York,10009.0,1,OFF-AP-10002945,1,1,858,601.3
3137,CA-2018-164168,12/11/2018,18/11/2018,Standard Class,LS-16975,Lindsay Shagiari,2,United States,Dallas,Texas,75081.0,0,TEC-PH-10004908,2,13,1239,67.992
2528,CA-2016-124541,06/04/2016,10/04/2016,Standard Class,TT-21220,Thomas Thornton,0,United States,Houston,Texas,77041.0,0,OFF-BI-10004209,1,3,662,9.648
728,US-2017-150861,03/12/2017,06/12/2017,First Class,EG-13900,Emily Grady,0,United States,Oceanside,New York,11572.0,1,OFF-PA-10001954,1,12,1752,182.72
4578,US-2015-121734,11/04/2015,16/04/2015,Standard Class,SE-20110,Sanjit Engle,0,United States,Lewiston,Idaho,83501.0,3,OFF-BI-10004817,1,3,693,9.584
977,US-2018-100209,09/07/2018,15/07/2018,Standard Class,TD-20995,Tamara Dahlen,0,United States,Portland,Oregon,97206.0,3,OFF-BI-10002012,1,3,1628,1.08
8219,CA-2015-120775,03/10/2015,07/10/2015,Standard Class,RD-19930,Russell D'Ascenzo,0,United States,Dallas,Texas,75217.0,0,FUR-FU-10000758,0,9,488,31.776
5444,CA-2016-148712,17/04/2016,23/04/2016,Standard Class,JM-15535,Jessica Myrick,0,United States,New York City,New York,10035.0,1,OFF-BI-10001900,1,3,500,62.296
8852,CA-2016-140718,02/07/2016,04/07/2016,First Class,FA-14230,Frank Atkinson,1,United States,Raleigh,North Carolina,27604.0,2,OFF-PA-10002250,1,12,1564,9.392
3517,US-2017-113649,09/08/2017,12/08/2017,First Class,HA-14920,Helen Andreada,0,United States,Fayetteville,North Carolina,28314.0,2,OFF-PA-10000130,1,12,1780,30.816
8127,CA-2016-137064,06/02/2016,13/02/2016,Standard Class,TS-21655,Trudy Schmidt,0,United States,Houston,Texas,77070.0,0,TEC-AC-10003499,2,0,1077,18.528
9591,CA-2015-119172,11/05/2015,15/05/2015,Standard Class,HD-14785,Harold Dahlen,2,United States,Chicago,Illinois,60610.0,0,OFF-BI-10002026,1,3,233,104.58
3941,CA-2018-117863,18/05/2018,23/05/2018,Standard Class,TS-21340,Toby Swindell,0,United States,New York City,New York,10024.0,1,FUR-FU-10002456,0,9,1048,14.56
1300,CA-2016-121391,04/10/2016,07/10/2016,First Class,AA-10315,Alex Avila,0,United States,San Francisco,California,94109.0,3,OFF-ST-10001590,1,14,1542,26.96
9568,CA-2015-130428,31/03/2015,31/03/2015,Same Day,TG-21640,Trudy Glocke,0,United States,Tampa,Florida,33614.0,2,OFF-AR-10004027,1,2,334,4.032
1349,CA-2015-118339,17/03/2015,24/03/2015,Standard Class,BN-11515,Bradley Nguyen,0,United States,Lakeville,Minnesota,55044.0,0,OFF-BI-10001758,1,3,1622,53.4
661,CA-2016-146563,24/08/2016,28/08/2016,Standard Class,CB-12025,Cassandra Brandow,0,United States,Arlington,Texas,76017.0,0,OFF-ST-10001511,1,14,1474,724.08
5887,US-2015-109456,16/10/2015,17/10/2015,Same Day,LS-17245,Lynn Smith,0,United States,San Francisco,California,94110.0,3,TEC-AC-10003610,2,0,1021,179.97
1493,CA-2018-166436,24/11/2018,28/11/2018,Standard Class,TS-21370,Todd Sumrall,1,United States,New York City,New York,10035.0,1,FUR-CH-10000785,0,5,749,977.292
8882,CA-2017-135594,30/06/2017,03/07/2017,Second Class,AH-10120,Adrian Hane,2,United States,Aurora,Illinois,60505.0,0,TEC-AC-10003038,2,0,959,50.12
9395,CA-2015-125997,20/09/2015,23/09/2015,First Class,MW-18220,Mitch Webber,0,United States,New York City,New York,10011.0,1,FUR-CH-10001394,0,5,757,631.782
8356,CA-2018-132199,03/05/2018,08/05/2018,Standard Class,BO-11350,Bill Overfelt,1,United States,Philadelphia,Pennsylvania,19134.0,1,OFF-FA-10002280,1,8,121,8.0
5155,US-2016-124219,07/08/2016,08/08/2016,First Class,KW-16570,Kelly Williams,0,United States,Kirkwood,Missouri,63122.0,0,OFF-BI-10002215,1,3,1632,28.4
2316,CA-2018-122035,20/07/2018,25/07/2018,Standard Class,EM-13825,Elizabeth Moffitt,1,United States,Sioux Falls,South Dakota,57103.0,0,OFF-BI-10000404,1,3,264,43.0
9420,CA-2018-152926,02/10/2018,04/10/2018,Second Class,SC-20695,Steve Chapman,1,United States,Houston,Texas,77041.0,0,OFF-AP-10004708,1,1,661,15.224
9385,CA-2018-100433,11/08/2018,16/08/2018,Standard Class,SJ-20125,Sanjit Jacobs,2,United States,New York City,New York,10009.0,1,OFF-PA-10003441,1,12,1822,25.92
1086,US-2017-143819,01/03/2017,05/03/2017,Standard Class,KD-16270,Karen Daniels,0,United States,Yonkers,New York,10701.0,1,TEC-MA-10003979,2,11,165,4899.93
2525,CA-2016-124541,06/04/2016,10/04/2016,Standard Class,TT-21220,Thomas Thornton,0,United States,Houston,Texas,77041.0,0,OFF-AR-10004078,1,2,1117,42.048
8304,US-2015-120313,31/10/2015,02/11/2015,Second Class,NL-18310,Nancy Lomonaco,2,United States,San Francisco,California,94110.0,3,TEC-PH-10003092,2,13,1100,73.584
5375,CA-2016-118738,24/10/2016,30/10/2016,Standard Class,AG-10495,Andrew Gjertsen,1,United States,Houston,Texas,77041.0,0,OFF-PA-10001166,1,12,1791,10.368
3199,CA-2015-131527,01/12/2015,07/12/2015,Standard Class,TB-21280,Toby Braunhardt,0,United States,Jacksonville,North Carolina,28540.0,2,TEC-PH-10001644,2,13,346,95.968
5752,CA-2017-125850,22/01/2017,28/01/2017,Standard Class,FP-14320,Frank Preis,0,United States,San Diego,California,92037.0,3,OFF-LA-10003498,1,10,181,44.4
7906,US-2016-118766,15/10/2016,22/10/2016,Standard Class,LS-16975,Lindsay Shagiari,2,United States,Dallas,Texas,75217.0,0,OFF-EN-10001415,1,7,1492,4.464
5718,CA-2016-124107,09/10/2016,12/10/2016,Second Class,BM-11650,Brian Moss,1,United States,Ann Arbor,Michigan,48104.0,0,OFF-EN-10003286,1,7,1492,57.96
6658,CA-2018-135937,20/02/2018,27/02/2018,Standard Class,KM-16375,Katherine Murray,2,United States,Gilbert,Arizona,85234.0,3,OFF-EN-10004846,1,7,981,10.64
8243,CA-2015-109855,01/09/2015,05/09/2015,Standard Class,LH-16900,Lena Hernandez,0,United States,New York City,New York,10009.0,1,TEC-AC-10002842,2,0,1605,357.0
7929,CA-2018-120404,20/11/2018,24/11/2018,Second Class,KH-16330,Katharine Harms,1,United States,New York City,New York,10035.0,1,FUR-FU-10000820,0,9,1559,50.97
68,CA-2015-106376,05/12/2015,10/12/2015,Standard Class,BS-11590,Brendan Sweed,1,United States,Gilbert,Arizona,85234.0,3,OFF-AR-10002671,1,2,884,1113.024
7574,CA-2015-100916,21/10/2015,26/10/2015,Standard Class,FH-14275,Frank Hawley,1,United States,Newport News,Virginia,23602.0,2,OFF-AR-10001022,1,2,1371,2.84
41,CA-2016-117415,27/12/2016,31/12/2016,Standard Class,SN-20710,Steve Nguyen,2,United States,Houston,Texas,77041.0,0,TEC-PH-10000486,2,13,1272,371.168
2270,CA-2018-105480,20/12/2018,26/12/2018,Standard Class,DK-13225,Dean Katz,1,United States,Rochester,New York,14609.0,1,OFF-BI-10003291,1,3,1636,6.984
2382,CA-2017-118052,06/05/2017,10/05/2017,Standard Class,BE-11455,Brad Eason,2,United States,Lorain,Ohio,44052.0,1,FUR-FU-10004848,0,9,489,54.712
7016,CA-2015-114790,11/03/2015,13/03/2015,Second Class,FM-14215,Filia McAdams,1,United States,Richmond,Kentucky,40475.0,2,TEC-AC-10000710,2,0,1058,32.96
8658,CA-2015-142769,13/09/2015,13/09/2015,Same Day,RP-19390,Resi Pölking,0,United States,Seattle,Washington,98103.0,3,OFF-AP-10004785,1,1,820,22.66
4917,CA-2018-163125,09/10/2018,11/10/2018,Second Class,MB-17305,Maria Bertelson,0,United States,League City,Texas,77573.0,0,OFF-AR-10004344,1,2,375,67.144
5323,US-2018-162558,02/10/2018,05/10/2018,First Class,Dp-13240,Dean percer,2,United States,Knoxville,Tennessee,37918.0,2,FUR-FU-10003691,0,9,577,19.76
8160,CA-2017-120803,09/03/2017,13/03/2017,Standard Class,RB-19465,Rick Bensley,2,United States,Milford,Connecticut,6460.0,1,TEC-AC-10004469,2,0,1088,199.75
6233,US-2018-142188,11/09/2018,11/09/2018,Same Day,JF-15415,Jennifer Ferguson,0,United States,Seattle,Washington,98105.0,3,OFF-PA-10002005,1,12,1821,19.44
3448,CA-2018-102554,11/06/2018,15/06/2018,Standard Class,KN-16705,Kristina Nunn,2,United States,Auburn,Alabama,36830.0,2,OFF-AR-10001919,1,2,1192,3.76
2368,CA-2018-123659,10/02/2018,13/02/2018,First Class,MN-17935,Michael Nguyen,0,United States,Clinton,Maryland,20735.0,1,OFF-PA-10002464,1,12,788,23.12
6913,US-2018-128398,02/05/2018,05/05/2018,Second Class,EM-13825,Elizabeth Moffitt,1,United States,Los Angeles,California,90049.0,3,TEC-AC-10001714,2,0,1023,159.56
8921,CA-2015-132983,28/04/2015,03/05/2015,Standard Class,DS-13180,David Smith,1,United States,Jamestown,New York,14701.0,1,TEC-AC-10000736,2,0,1002,159.98
2513,CA-2018-155089,02/12/2018,06/12/2018,Standard Class,DB-12910,Daniel Byrd,2,United States,Tampa,Florida,33614.0,2,OFF-BI-10002429,1,3,1300,45.66
2724,CA-2015-153479,04/10/2015,08/10/2015,Standard Class,DF-13135,David Flashing,0,United States,Vallejo,California,94591.0,3,OFF-LA-10004689,1,10,222,14.45
5949,CA-2018-161046,05/03/2018,05/03/2018,Same Day,CB-12535,Claudia Bergmann,1,United States,Southaven,Mississippi,38671.0,2,OFF-EN-10003862,1,7,973,42.68
9000,CA-2018-137785,13/05/2018,17/05/2018,Standard Class,MH-18115,Mick Hernandez,2,United States,Philadelphia,Pennsylvania,19140.0,1,FUR-CH-10001482,0,5,1207,458.43
8402,CA-2016-110814,05/12/2016,09/12/2016,Second Class,BD-11635,Brian Derr,0,United States,New York City,New York,10009.0,1,FUR-CH-10003535,0,5,736,164.646
1144,CA-2015-146969,29/09/2015,03/10/2015,Standard Class,AP-10915,Arthur Prichep,0,United States,Los Angeles,California,90045.0,3,OFF-PA-10002105,1,12,1819,6.48
9541,CA-2016-135727,11/05/2016,16/05/2016,Second Class,PS-18970,Paul Stevenson,2,United States,Phoenix,Arizona,85023.0,3,FUR-CH-10004540,0,5,737,191.968
9605,CA-2016-138625,02/11/2016,05/11/2016,First Class,EG-13900,Emily Grady,0,United States,Chesapeake,Virginia,23320.0,2,OFF-AP-10003099,1,1,605,197.72
8036,CA-2016-119690,25/06/2016,28/06/2016,First Class,MV-17485,Mark Van Huff,0,United States,Houston,Texas,77041.0,0,OFF-LA-10001613,1,10,242,4.608
9035,CA-2016-148873,01/10/2016,05/10/2016,Standard Class,EM-13960,Eric Murdock,0,United States,Quincy,Illinois,62301.0,0,OFF-BI-10003196,1,3,83,2.992
4729,CA-2015-123323,07/11/2015,12/11/2015,Standard Class,LH-16900,Lena Hernandez,0,United States,San Francisco,California,94110.0,3,OFF-BI-10003684,1,3,1638,123.144
5495,CA-2015-105249,28/11/2015,28/11/2015,Same Day,DH-13675,Duane Huffman,2,United States,San Francisco,California,94122.0,3,FUR-BO-10000330,0,4,1420,411.332
5756,CA-2015-163748,14/10/2015,18/10/2015,Standard Class,HG-15025,Hunter Glantz,0,United States,Fort Worth,Texas,76106.0,0,OFF-AP-10004052,1,1,867,3.16
7227,CA-2018-127397,24/02/2018,28/02/2018,Standard Class,ES-14080,Erin Smith,1,United States,Philadelphia,Pennsylvania,19134.0,1,OFF-PA-10001125,1,12,1778,123.92
3790,US-2017-133508,17/04/2017,21/04/2017,Standard Class,SW-20350,Sean Wendt,2,United States,Omaha,Nebraska,68104.0,0,OFF-FA-10000134,1,8,123,29.05
2221,CA-2018-130841,28/07/2018,01/08/2018,Standard Class,MH-17620,Matt Hagelstein,1,United States,San Francisco,California,94110.0,3,TEC-PH-10001817,2,13,1620,1145.6
5076,CA-2015-134572,20/04/2015,22/04/2015,Second Class,SV-20365,Seth Vernon,0,United States,Houston,Texas,77070.0,0,FUR-TA-10001705,0,16,377,744.1
2332,CA-2017-155187,24/09/2017,26/09/2017,Second Class,LA-16780,Laura Armstrong,1,United States,Los Angeles,California,90004.0,3,OFF-PA-10000380,1,12,1324,41.7
5395,US-2015-123183,19/11/2015,25/11/2015,Standard Class,GR-14560,Georgia Rosenberg,1,United States,Wilmington,Delaware,19805.0,1,FUR-BO-10000362,0,4,1428,1025.88
7108,CA-2017-109666,19/04/2017,26/04/2017,Standard Class,KM-16720,Kunst Miller,0,United States,New York City,New York,10035.0,1,TEC-PH-10004774,2,13,730,25.98
7819,CA-2017-138478,21/10/2017,26/10/2017,Second Class,DP-13390,Dennis Pardue,2,United States,North Las Vegas,Nevada,89031.0,3,OFF-BI-10001120,1,3,894,4535.976
9150,US-2015-157070,01/06/2015,06/06/2015,Standard Class,QJ-19255,Quincy Jones,1,United States,Detroit,Michigan,48234.0,0,OFF-BI-10001765,1,3,1633,138.56
4089,US-2015-156559,19/08/2015,26/08/2015,Standard Class,LH-16900,Lena Hernandez,0,United States,Jonesboro,Arkansas,72401.0,2,FUR-BO-10000711,0,4,844,638.82
1968,CA-2018-165841,21/12/2018,28/12/2018,Standard Class,DB-13210,Dean Braden,0,United States,Paterson,New Jersey,7501.0,1,OFF-SU-10000898,1,15,91,69.5
8807,CA-2017-113082,12/09/2017,16/09/2017,Standard Class,MC-17590,Matt Collister,1,United States,Utica,New York,13501.0,1,FUR-FU-10002813,0,9,482,40.48
8620,CA-2018-132437,08/09/2018,13/09/2018,Second Class,EM-14095,Eudokia Martin,1,United States,New York City,New York,10024.0,1,OFF-ST-10001031,1,14,113,65.12
6758,CA-2018-124205,15/09/2018,19/09/2018,Standard Class,TC-21145,Theresa Coyne,1,United States,Lakewood,New Jersey,8701.0,1,TEC-PH-10002115,2,13,1264,395.94
9393,CA-2016-130848,25/10/2016,25/10/2016,Same Day,DG-13300,Deirdre Greer,1,United States,Denver,Colorado,80219.0,3,FUR-CH-10000422,0,5,754,582.336
4366,CA-2018-111332,20/05/2018,22/05/2018,Second Class,NC-18340,Nat Carroll,0,United States,Fargo,North Dakota,58103.0,0,OFF-FA-10001843,1,8,1498,7.41
424,CA-2018-125388,19/10/2018,23/10/2018,Standard Class,MP-17965,Michael Paige,1,United States,Lawrence,Massachusetts,1841.0,1,OFF-ST-10000918,1,14,472,32.7
281,US-2016-161991,26/09/2016,28/09/2016,Second Class,SC-20725,Steven Cartwright,0,United States,Houston,Texas,77070.0,0,OFF-BI-10004967,1,3,1356,2.08
1905,CA-2018-167094,21/10/2018,22/10/2018,First Class,DK-12835,Damala Kotsonis,1,United States,Springfield,Oregon,97477.0,3,TEC-AC-10003116,2,0,1068,28.4
596,CA-2015-131450,08/08/2015,15/08/2015,Standard Class,LR-16915,Lena Radford,0,United States,San Diego,California,92024.0,3,TEC-CO-10004115,2,6,1445,1199.976
8404,CA-2017-154067,01/02/2017,07/02/2017,Standard Class,SM-20950,Suzanne McNair,1,United States,Los Angeles,California,90036.0,3,OFF-PA-10002254,1,12,1664,105.52
3918,US-2018-142573,18/07/2018,23/07/2018,Standard Class,ML-17410,Maris LaWare,0,United States,Phoenix,Arizona,85023.0,3,OFF-BI-10003350,1,3,60,7.656
6143,CA-2018-121083,09/07/2018,15/07/2018,Standard Class,JF-15190,Jamie Frazer,0,United States,Manchester,Connecticut,6040.0,1,TEC-PH-10001336,2,13,524,257.98
5662,CA-2017-108875,24/09/2017,01/10/2017,Standard Class,CL-12700,Craig Leslie,2,United States,Aurora,Colorado,80013.0,3,FUR-FU-10002671,0,9,591,21.44
5779,CA-2015-105270,11/11/2015,18/11/2015,Standard Class,AP-10915,Arthur Prichep,0,United States,Los Angeles,California,90008.0,3,OFF-AR-10003156,1,2,29,30.48
3619,CA-2018-141929,04/09/2018,08/09/2018,Standard Class,RA-19285,Ralph Arnett,0,United States,Los Angeles,California,90004.0,3,TEC-PH-10002185,2,13,1315,5.56
840,CA-2016-100454,20/11/2016,25/11/2016,Standard Class,BM-11650,Brian Moss,1,United States,New York City,New York,10035.0,1,OFF-AR-10004648,1,2,357,60.45
4597,CA-2017-140564,05/12/2017,10/12/2017,Second Class,TC-21475,Tony Chapman,2,United States,Washington,District of Columbia,20016.0,1,OFF-AR-10000034,1,2,275,33.92
7164,CA-2015-122070,22/04/2015,24/04/2015,Second Class,AH-10030,Aaron Hawkins,1,United States,Troy,New York,12180.0,1,OFF-EN-10004773,1,7,1492,247.84
142,CA-2018-106180,18/09/2018,23/09/2018,Standard Class,SH-19975,Sally Hughsby,1,United States,San Francisco,California,94122.0,3,OFF-AR-10000940,1,2,1151,8.82
2598,CA-2018-149048,13/05/2018,17/05/2018,Standard Class,BM-11650,Brian Moss,1,United States,Columbus,Indiana,47201.0,0,OFF-ST-10000078,1,14,1548,530.34
6702,CA-2016-153535,20/05/2016,24/05/2016,Standard Class,SG-20470,Sheri Gordon,0,United States,Wilson,North Carolina,27893.0,2,FUR-FU-10001986,0,9,502,163.136
1378,CA-2015-126361,04/08/2015,09/08/2015,Second Class,VD-21670,Valerie Dominguez,0,United States,Pleasant Grove,Utah,84062.0,3,OFF-AR-10000896,1,2,1135,16.4
3675,CA-2018-154109,06/11/2018,11/11/2018,Standard Class,ML-17410,Maris LaWare,0,United States,Philadelphia,Pennsylvania,19143.0,1,FUR-CH-10003774,0,5,771,127.372
8591,CA-2018-126676,29/09/2018,01/10/2018,First Class,FH-14365,Fred Hopkins,1,United States,Hempstead,New York,11550.0,1,OFF-EN-10004846,1,7,981,7.98
9696,US-2017-151260,11/12/2017,14/12/2017,First Class,SC-20695,Steve Chapman,1,United States,Springfield,Ohio,45503.0,1,OFF-AP-10002892,1,1,302,73.536
6363,CA-2018-110443,21/11/2018,25/11/2018,Standard Class,CK-12205,Chloris Kastensmidt,0,United States,Renton,Washington,98059.0,3,OFF-BI-10001670,1,3,1601,150.8
4742,CA-2018-164364,12/11/2018,16/11/2018,Standard Class,CS-12355,Christine Sundaresam,0,United States,Seattle,Washington,98115.0,3,OFF-AR-10000315,1,2,531,9.21
3809,CA-2016-113628,12/11/2016,19/11/2016,Standard Class,AH-10690,Anna Häberlin,1,United States,Plantation,Florida,33317.0,2,OFF-BI-10002799,1,3,1450,4.662
1139,CA-2017-152170,12/11/2017,15/11/2017,Second Class,FH-14275,Frank Hawley,1,United States,La Porte,Indiana,46350.0,0,OFF-PA-10001763,1,12,1678,19.98
2258,CA-2018-105214,16/06/2018,19/06/2018,First Class,TS-21610,Troy Staebel,0,United States,San Francisco,California,94122.0,3,FUR-CH-10000015,0,5,847,1212.96
7516,US-2018-167920,09/12/2018,12/12/2018,Second Class,JL-15835,John Lee,0,United States,Richmond,Kentucky,40475.0,2,OFF-AP-10000159,1,1,306,214.9
1788,CA-2016-154326,15/02/2016,19/02/2016,Standard Class,RP-19855,Roy Phan,1,United States,Kenosha,Wisconsin,53142.0,0,TEC-PH-10001819,2,13,922,134.97
3939,CA-2016-118955,16/06/2016,20/06/2016,Standard Class,LS-17230,Lycoris Saunders,0,United States,Grand Prairie,Texas,75051.0,0,FUR-CH-10001708,0,5,1201,197.372
7552,CA-2015-140396,20/11/2015,25/11/2015,Standard Class,KH-16330,Katharine Harms,1,United States,New York City,New York,10024.0,1,TEC-PH-10004447,2,13,1569,833.94
4647,CA-2015-146885,30/05/2015,05/06/2015,Standard Class,EB-13840,Ellis Ballard,1,United States,Richmond,Virginia,23223.0,2,OFF-PA-10001622,1,12,144,13.62
460,CA-2016-109638,15/12/2016,22/12/2016,Standard Class,JH-15985,Joseph Holt,0,United States,Seattle,Washington,98115.0,3,OFF-AP-10002472,1,1,22,103.92
6116,CA-2017-133802,14/03/2017,20/03/2017,Standard Class,SP-20650,Stephanie Phelps,1,United States,Redwood City,California,94061.0,3,OFF-BI-10003291,1,3,1636,41.904
9351,CA-2017-159009,23/09/2017,27/09/2017,Standard Class,DP-13105,Dave Poirier,1,United States,Seattle,Washington,98115.0,3,OFF-BI-10004970,1,3,32,13.216
949,US-2018-110576,28/11/2018,02/12/2018,Standard Class,RB-19795,Ross Baird,2,United States,Philadelphia,Pennsylvania,19120.0,1,FUR-FU-10000576,0,9,1035,1007.232
3701,CA-2018-169411,24/12/2018,29/12/2018,Standard Class,AC-10615,Ann Chong,1,United States,Rochester,New York,14609.0,1,FUR-FU-10001602,0,9,560,37.93
1337,US-2018-123281,02/04/2018,07/04/2018,Standard Class,JF-15190,Jamie Frazer,0,United States,Los Angeles,California,90008.0,3,FUR-FU-10003724,0,9,1609,25.11
6371,CA-2017-113425,21/11/2017,21/11/2017,Same Day,JK-16120,Julie Kriz,2,United States,New York City,New York,10009.0,1,FUR-BO-10002598,0,4,845,113.568
4629,CA-2017-101336,13/11/2017,18/11/2017,Standard Class,CK-12760,Cyma Kinney,1,United States,New York City,New York,10011.0,1,OFF-AR-10003582,1,2,358,140.75
6287,CA-2017-121020,24/10/2017,31/10/2017,Standard Class,CG-12040,Catherine Glotzbach,2,United States,Lebanon,Tennessee,37087.0,2,TEC-PH-10001061,2,13,156,239.976
5926,CA-2018-150420,03/06/2018,08/06/2018,Standard Class,GD-14590,Giulietta Dortch,1,United States,Bellingham,Washington,98226.0,3,TEC-AC-10004975,2,0,1266,1099.5
5935,US-2018-169551,07/07/2018,09/07/2018,First Class,RL-19615,Rob Lucas,0,United States,Philadelphia,Pennsylvania,19120.0,1,TEC-AC-10003033,2,0,1268,527.92
6041,CA-2018-122364,24/09/2018,29/09/2018,Standard Class,FA-14230,Frank Atkinson,1,United States,Los Angeles,California,90008.0,3,TEC-PH-10001817,2,13,1620,859.2
